T_heat_setpoint,T_cool_setpoint,OAT (Kelvin),OAT (deg C)
15,21.5,292.95,19.8
15,21.5,292.94,19.79
15,21.5,292.93,19.78
15,21.5,292.92,19.77
15,21.5,292.91,19.76
15,21.5,292.9,19.75
15,21.5,292.89,19.74
15,21.5,292.88,19.73
15,21.5,292.87,19.72
15,21.5,292.86,19.71
15,21.5,292.85,19.7
15,21.5,292.84,19.69
15,21.5,292.83,19.68
15,21.5,292.82,19.67
15,21.5,292.81,19.66
15,21.5,292.8,19.65
15,21.5,292.79,19.64
15,21.5,292.78,19.63
15,21.5,292.77,19.62
15,21.5,292.76,19.61
15,21.5,292.75,19.6
15,21.5,292.74,19.59
15,21.5,292.73,19.58
15,21.5,292.72,19.57
15,21.5,292.71,19.56
15,21.5,292.7,19.55
15,21.5,292.69,19.54
15,21.5,292.68,19.53
15,21.5,292.67,19.52
15,21.5,292.66,19.51
15,21.5,292.65,19.5
15,21.5,292.64,19.49
15,21.5,292.63,19.48
15,21.5,292.62,19.47
15,21.5,292.61,19.46
15,21.5,292.6,19.45
15,21.5,292.59,19.44
15,21.5,292.58,19.43
15,21.5,292.57,19.42
15,21.5,292.56,19.41
15,21.5,292.55,19.4
15,21.5,292.5416667,19.39166667
15,21.5,292.5333333,19.38333333
15,21.5,292.525,19.375
15,21.5,292.5166667,19.36666667
15,21.5,292.5083333,19.35833333
15,21.5,292.5,19.35
15,21.5,292.4916667,19.34166667
15,21.5,292.4833333,19.33333333
15,21.5,292.475,19.325
15,21.5,292.4666667,19.31666667
15,21.5,292.4583333,19.30833333
15,21.5,292.45,19.3
15,21.5,292.4416667,19.29166667
15,21.5,292.4333333,19.28333333
15,21.5,292.425,19.275
15,21.5,292.4166667,19.26666667
15,21.5,292.4083333,19.25833333
15,21.5,292.4,19.25
15,21.5,292.3916667,19.24166667
15,21.5,292.3833333,19.23333333
15,21.5,292.375,19.225
15,21.5,292.3666667,19.21666667
15,21.5,292.3583333,19.20833333
15,21.5,292.35,19.2
15,21.5,292.3416667,19.19166667
15,21.5,292.3333333,19.18333333
15,21.5,292.325,19.175
15,21.5,292.3166667,19.16666667
15,21.5,292.3083333,19.15833333
15,21.5,292.3,19.15
15,21.5,292.2916667,19.14166667
15,21.5,292.2833333,19.13333333
15,21.5,292.275,19.125
15,21.5,292.2666667,19.11666667
15,21.5,292.2583333,19.10833333
15,21.5,292.25,19.1
15,21.5,292.2416667,19.09166667
15,21.5,292.2333333,19.08333333
15,21.5,292.225,19.075
15,21.5,292.2166667,19.06666667
15,21.5,292.2083333,19.05833333
15,21.5,292.2,19.05
15,21.5,292.1916667,19.04166667
15,21.5,292.1833333,19.03333333
15,21.5,292.175,19.025
15,21.5,292.1666667,19.01666667
15,21.5,292.1583333,19.00833333
15,21.5,292.15,19
15,21.5,292.1416667,18.99166667
15,21.5,292.1333333,18.98333333
15,21.5,292.125,18.975
15,21.5,292.1166667,18.96666667
15,21.5,292.1083333,18.95833333
15,21.5,292.1,18.95
15,21.5,292.0916667,18.94166667
15,21.5,292.0833333,18.93333333
15,21.5,292.075,18.925
15,21.5,292.0666667,18.91666667
15,21.5,292.0583333,18.90833333
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,21.5,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.05,18.9
15,20,292.04,18.89
15,20,292.03,18.88
15,20,292.02,18.87
15,20,292.01,18.86
15,20,292,18.85
15,20,291.99,18.84
15,20,291.98,18.83
15,20,291.97,18.82
15,20,291.96,18.81
15,20,291.95,18.8
15,20,291.94,18.79
15,20,291.93,18.78
15,20,291.92,18.77
15,20,291.91,18.76
15,20,291.9,18.75
15,20,291.89,18.74
15,20,291.88,18.73
15,20,291.87,18.72
15,20,291.86,18.71
15,20,291.85,18.7
15,20,291.84,18.69
15,20,291.83,18.68
15,20,291.82,18.67
15,20,291.81,18.66
15,20,291.8,18.65
15,20,291.79,18.64
15,20,291.78,18.63
15,20,291.77,18.62
15,20,291.76,18.61
15,20,291.75,18.6
15,20,291.74,18.59
15,20,291.73,18.58
15,20,291.72,18.57
15,20,291.71,18.56
15,20,291.7,18.55
15,20,291.69,18.54
15,20,291.68,18.53
15,20,291.67,18.52
15,20,291.66,18.51
15,20,291.65,18.5
15,20,291.64,18.49
15,20,291.63,18.48
15,20,291.62,18.47
15,20,291.61,18.46
15,20,291.6,18.45
15,20,291.59,18.44
15,20,291.58,18.43
15,20,291.57,18.42
15,20,291.56,18.41
15,20,291.55,18.4
15,20,291.54,18.39
15,20,291.53,18.38
15,20,291.52,18.37
15,20,291.51,18.36
15,20,291.5,18.35
15,20,291.49,18.34
15,20,291.48,18.33
15,20,291.47,18.32
15,20,291.46,18.31
15,20,291.45,18.3
15,20,291.4783333,18.32833333
15,20,291.5066667,18.35666667
15,20,291.535,18.385
15,20,291.5633333,18.41333333
15,20,291.5916667,18.44166667
15,20,291.62,18.47
15,20,291.6483333,18.49833333
15,20,291.6766667,18.52666667
15,20,291.705,18.555
15,20,291.7333333,18.58333333
15,20,291.7616667,18.61166667
15,20,291.79,18.64
15,20,291.8183333,18.66833333
15,20,291.8466667,18.69666667
15,20,291.875,18.725
15,20,291.9033333,18.75333333
15,20,291.9316667,18.78166667
15,20,291.96,18.81
15,20,291.9883333,18.83833333
15,20,292.0166667,18.86666667
15,20,292.045,18.895
15,20,292.0733333,18.92333333
15,20,292.1016667,18.95166667
15,20,292.13,18.98
15,20,292.1583333,19.00833333
15,20,292.1866667,19.03666667
15,20,292.215,19.065
15,20,292.2433333,19.09333333
15,20,292.2716667,19.12166667
15,20,292.3,19.15
15,20,292.3283333,19.17833333
15,20,292.3566667,19.20666667
15,20,292.385,19.235
15,20,292.4133333,19.26333333
15,20,292.4416667,19.29166667
15,20,292.47,19.32
15,20,292.4983333,19.34833333
15,20,292.5266667,19.37666667
15,20,292.555,19.405
15,20,292.5833333,19.43333333
15,20,292.6116667,19.46166667
15,20,292.64,19.49
15,20,292.6683333,19.51833333
15,20,292.6966667,19.54666667
15,20,292.725,19.575
15,20,292.7533333,19.60333333
15,20,292.7816667,19.63166667
15,20,292.81,19.66
15,20,292.8383333,19.68833333
15,20,292.8666667,19.71666667
15,20,292.895,19.745
15,20,292.9233333,19.77333333
15,20,292.9516667,19.80166667
15,20,292.98,19.83
15,20,293.0083333,19.85833333
15,20,293.0366667,19.88666667
15,20,293.065,19.915
15,20,293.0933333,19.94333333
15,20,293.1216667,19.97166667
15,20,293.15,20
15,18.5,293.205,20.055
15,18.5,293.26,20.11
15,18.5,293.315,20.165
15,18.5,293.37,20.22
15,18.5,293.425,20.275
15,18.5,293.48,20.33
15,18.5,293.535,20.385
15,18.5,293.59,20.44
15,18.5,293.645,20.495
15,18.5,293.7,20.55
15,18.5,293.755,20.605
15,18.5,293.81,20.66
15,18.5,293.865,20.715
15,18.5,293.92,20.77
15,18.5,293.975,20.825
15,18.5,294.03,20.88
15,18.5,294.085,20.935
15,18.5,294.14,20.99
15,18.5,294.195,21.045
15,18.5,294.25,21.1
15,18.5,294.305,21.155
15,18.5,294.36,21.21
15,18.5,294.415,21.265
15,18.5,294.47,21.32
15,18.5,294.525,21.375
15,18.5,294.58,21.43
15,18.5,294.635,21.485
15,18.5,294.69,21.54
15,18.5,294.745,21.595
15,18.5,294.8,21.65
15,18.5,294.855,21.705
15,18.5,294.91,21.76
15,18.5,294.965,21.815
15,18.5,295.02,21.87
15,18.5,295.075,21.925
15,18.5,295.13,21.98
15,18.5,295.185,22.035
15,18.5,295.24,22.09
15,18.5,295.295,22.145
15,18.5,295.35,22.2
15,18.5,295.405,22.255
15,18.5,295.46,22.31
15,18.5,295.515,22.365
15,18.5,295.57,22.42
15,18.5,295.625,22.475
15,18.5,295.68,22.53
15,18.5,295.735,22.585
15,18.5,295.79,22.64
15,18.5,295.845,22.695
15,18.5,295.9,22.75
15,18.5,295.955,22.805
15,18.5,296.01,22.86
15,18.5,296.065,22.915
15,18.5,296.12,22.97
15,18.5,296.175,23.025
15,18.5,296.23,23.08
15,18.5,296.285,23.135
15,18.5,296.34,23.19
15,18.5,296.395,23.245
15,18.5,296.45,23.3
15,18.5,296.4783333,23.32833333
15,18.5,296.5066667,23.35666667
15,18.5,296.535,23.385
15,18.5,296.5633333,23.41333333
15,18.5,296.5916667,23.44166667
15,18.5,296.62,23.47
15,18.5,296.6483333,23.49833333
15,18.5,296.6766667,23.52666667
15,18.5,296.705,23.555
15,18.5,296.7333333,23.58333333
15,18.5,296.7616667,23.61166667
15,18.5,296.79,23.64
15,18.5,296.8183333,23.66833333
15,18.5,296.8466667,23.69666667
15,18.5,296.875,23.725
15,18.5,296.9033333,23.75333333
15,18.5,296.9316667,23.78166667
15,18.5,296.96,23.81
15,18.5,296.9883333,23.83833333
15,18.5,297.0166667,23.86666667
15,18.5,297.045,23.895
15,18.5,297.0733333,23.92333333
15,18.5,297.1016667,23.95166667
15,18.5,297.13,23.98
15,18.5,297.1583333,24.00833333
15,18.5,297.1866667,24.03666667
15,18.5,297.215,24.065
15,18.5,297.2433333,24.09333333
15,18.5,297.2716667,24.12166667
15,18.5,297.3,24.15
15,18.5,297.3283333,24.17833333
15,18.5,297.3566667,24.20666667
15,18.5,297.385,24.235
15,18.5,297.4133333,24.26333333
15,18.5,297.4416667,24.29166667
15,18.5,297.47,24.32
15,18.5,297.4983333,24.34833333
15,18.5,297.5266667,24.37666667
15,18.5,297.555,24.405
15,18.5,297.5833333,24.43333333
15,18.5,297.6116667,24.46166667
15,18.5,297.64,24.49
15,18.5,297.6683333,24.51833333
15,18.5,297.6966667,24.54666667
15,18.5,297.725,24.575
15,18.5,297.7533333,24.60333333
15,18.5,297.7816667,24.63166667
15,18.5,297.81,24.66
15,18.5,297.8383333,24.68833333
15,18.5,297.8666667,24.71666667
15,18.5,297.895,24.745
15,18.5,297.9233333,24.77333333
15,18.5,297.9516667,24.80166667
15,18.5,297.98,24.83
15,18.5,298.0083333,24.85833333
15,18.5,298.0366667,24.88666667
15,18.5,298.065,24.915
15,18.5,298.0933333,24.94333333
15,18.5,298.1216667,24.97166667
15,18.5,298.15,25
15,18.5,298.1783333,25.02833333
15,18.5,298.2066667,25.05666667
15,18.5,298.235,25.085
15,18.5,298.2633333,25.11333333
15,18.5,298.2916667,25.14166667
15,18.5,298.32,25.17
15,18.5,298.3483333,25.19833333
15,18.5,298.3766667,25.22666667
15,18.5,298.405,25.255
15,18.5,298.4333333,25.28333333
15,18.5,298.4616667,25.31166667
15,18.5,298.49,25.34
15,18.5,298.5183333,25.36833333
15,18.5,298.5466667,25.39666667
15,18.5,298.575,25.425
15,18.5,298.6033333,25.45333333
15,18.5,298.6316667,25.48166667
15,18.5,298.66,25.51
15,18.5,298.6883333,25.53833333
15,18.5,298.7166667,25.56666667
15,18.5,298.745,25.595
15,18.5,298.7733333,25.62333333
15,18.5,298.8016667,25.65166667
15,18.5,298.83,25.68
15,18.5,298.8583333,25.70833333
15,18.5,298.8866667,25.73666667
15,18.5,298.915,25.765
15,18.5,298.9433333,25.79333333
15,18.5,298.9716667,25.82166667
15,18.5,299,25.85
15,18.5,299.0283333,25.87833333
15,18.5,299.0566667,25.90666667
15,18.5,299.085,25.935
15,18.5,299.1133333,25.96333333
15,18.5,299.1416667,25.99166667
15,18.5,299.17,26.02
15,18.5,299.1983333,26.04833333
15,18.5,299.2266667,26.07666667
15,18.5,299.255,26.105
15,18.5,299.2833333,26.13333333
15,18.5,299.3116667,26.16166667
15,18.5,299.34,26.19
15,18.5,299.3683333,26.21833333
15,18.5,299.3966667,26.24666667
15,18.5,299.425,26.275
15,18.5,299.4533333,26.30333333
15,18.5,299.4816667,26.33166667
15,18.5,299.51,26.36
15,18.5,299.5383333,26.38833333
15,18.5,299.5666667,26.41666667
15,18.5,299.595,26.445
15,18.5,299.6233333,26.47333333
15,18.5,299.6516667,26.50166667
15,18.5,299.68,26.53
15,18.5,299.7083333,26.55833333
15,18.5,299.7366667,26.58666667
15,18.5,299.765,26.615
15,18.5,299.7933333,26.64333333
15,18.5,299.8216667,26.67166667
15,18.5,299.85,26.7
15,17,299.8683333,26.71833333
15,17,299.8866667,26.73666667
15,17,299.905,26.755
15,17,299.9233333,26.77333333
15,17,299.9416667,26.79166667
15,17,299.96,26.81
15,17,299.9783333,26.82833333
15,17,299.9966667,26.84666667
15,17,300.015,26.865
15,17,300.0333333,26.88333333
15,17,300.0516667,26.90166667
15,17,300.07,26.92
15,17,300.0883333,26.93833333
15,17,300.1066667,26.95666667
15,17,300.125,26.975
15,17,300.1433333,26.99333333
15,17,300.1616667,27.01166667
15,17,300.18,27.03
15,17,300.1983333,27.04833333
15,17,300.2166667,27.06666667
15,17,300.235,27.085
15,17,300.2533333,27.10333333
15,17,300.2716667,27.12166667
15,17,300.29,27.14
15,17,300.3083333,27.15833333
15,17,300.3266667,27.17666667
15,17,300.345,27.195
15,17,300.3633333,27.21333333
15,17,300.3816667,27.23166667
15,17,300.4,27.25
15,17,300.4183333,27.26833333
15,17,300.4366667,27.28666667
15,17,300.455,27.305
15,17,300.4733333,27.32333333
15,17,300.4916667,27.34166667
15,17,300.51,27.36
15,17,300.5283333,27.37833333
15,17,300.5466667,27.39666667
15,17,300.565,27.415
15,17,300.5833333,27.43333333
15,17,300.6016667,27.45166667
15,17,300.62,27.47
15,17,300.6383333,27.48833333
15,17,300.6566667,27.50666667
15,17,300.675,27.525
15,17,300.6933333,27.54333333
15,17,300.7116667,27.56166667
15,17,300.73,27.58
15,17,300.7483333,27.59833333
15,17,300.7666667,27.61666667
15,17,300.785,27.635
15,17,300.8033333,27.65333333
15,17,300.8216667,27.67166667
15,17,300.84,27.69
15,17,300.8583333,27.70833333
15,17,300.8766667,27.72666667
15,17,300.895,27.745
15,17,300.9133333,27.76333333
15,17,300.9316667,27.78166667
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.95,27.8
15,17,300.9583333,27.80833333
15,17,300.9666667,27.81666667
15,17,300.975,27.825
15,17,300.9833333,27.83333333
15,17,300.9916667,27.84166667
15,17,301,27.85
15,17,301.0083333,27.85833333
15,17,301.0166667,27.86666667
15,17,301.025,27.875
15,17,301.0333333,27.88333333
15,17,301.0416667,27.89166667
15,17,301.05,27.9
15,17,301.0583333,27.90833333
15,17,301.0666667,27.91666667
15,17,301.075,27.925
15,17,301.0833333,27.93333333
15,17,301.0916667,27.94166667
15,17,301.1,27.95
15,17,301.1083333,27.95833333
15,17,301.1166667,27.96666667
15,17,301.125,27.975
15,17,301.1333333,27.98333333
15,17,301.1416667,27.99166667
15,17,301.15,28
15,17,301.1583333,28.00833333
15,17,301.1666667,28.01666667
15,17,301.175,28.025
15,17,301.1833333,28.03333333
15,17,301.1916667,28.04166667
15,17,301.2,28.05
15,17,301.2083333,28.05833333
15,17,301.2166667,28.06666667
15,17,301.225,28.075
15,17,301.2333333,28.08333333
15,17,301.2416667,28.09166667
15,17,301.25,28.1
15,17,301.2583333,28.10833333
15,17,301.2666667,28.11666667
15,17,301.275,28.125
15,17,301.2833333,28.13333333
15,17,301.2916667,28.14166667
15,17,301.3,28.15
15,17,301.3083333,28.15833333
15,17,301.3166667,28.16666667
15,17,301.325,28.175
15,17,301.3333333,28.18333333
15,17,301.3416667,28.19166667
15,17,301.35,28.2
15,17,301.3583333,28.20833333
15,17,301.3666667,28.21666667
15,17,301.375,28.225
15,17,301.3833333,28.23333333
15,17,301.3916667,28.24166667
15,17,301.4,28.25
15,17,301.4083333,28.25833333
15,17,301.4166667,28.26666667
15,17,301.425,28.275
15,17,301.4333333,28.28333333
15,17,301.4416667,28.29166667
15,17,301.45,28.3
15,18.5,301.46,28.31
15,18.5,301.47,28.32
15,18.5,301.48,28.33
15,18.5,301.49,28.34
15,18.5,301.5,28.35
15,18.5,301.51,28.36
15,18.5,301.52,28.37
15,18.5,301.53,28.38
15,18.5,301.54,28.39
15,18.5,301.55,28.4
15,18.5,301.56,28.41
15,18.5,301.57,28.42
15,18.5,301.58,28.43
15,18.5,301.59,28.44
15,18.5,301.6,28.45
15,18.5,301.61,28.46
15,18.5,301.62,28.47
15,18.5,301.63,28.48
15,18.5,301.64,28.49
15,18.5,301.65,28.5
15,18.5,301.66,28.51
15,18.5,301.67,28.52
15,18.5,301.68,28.53
15,18.5,301.69,28.54
15,18.5,301.7,28.55
15,18.5,301.71,28.56
15,18.5,301.72,28.57
15,18.5,301.73,28.58
15,18.5,301.74,28.59
15,18.5,301.75,28.6
15,18.5,301.76,28.61
15,18.5,301.77,28.62
15,18.5,301.78,28.63
15,18.5,301.79,28.64
15,18.5,301.8,28.65
15,18.5,301.81,28.66
15,18.5,301.82,28.67
15,18.5,301.83,28.68
15,18.5,301.84,28.69
15,18.5,301.85,28.7
15,18.5,301.86,28.71
15,18.5,301.87,28.72
15,18.5,301.88,28.73
15,18.5,301.89,28.74
15,18.5,301.9,28.75
15,18.5,301.91,28.76
15,18.5,301.92,28.77
15,18.5,301.93,28.78
15,18.5,301.94,28.79
15,18.5,301.95,28.8
15,18.5,301.96,28.81
15,18.5,301.97,28.82
15,18.5,301.98,28.83
15,18.5,301.99,28.84
15,18.5,302,28.85
15,18.5,302.01,28.86
15,18.5,302.02,28.87
15,18.5,302.03,28.88
15,18.5,302.04,28.89
15,18.5,302.05,28.9
15,18.5,302.04,28.89
15,18.5,302.03,28.88
15,18.5,302.02,28.87
15,18.5,302.01,28.86
15,18.5,302,28.85
15,18.5,301.99,28.84
15,18.5,301.98,28.83
15,18.5,301.97,28.82
15,18.5,301.96,28.81
15,18.5,301.95,28.8
15,18.5,301.94,28.79
15,18.5,301.93,28.78
15,18.5,301.92,28.77
15,18.5,301.91,28.76
15,18.5,301.9,28.75
15,18.5,301.89,28.74
15,18.5,301.88,28.73
15,18.5,301.87,28.72
15,18.5,301.86,28.71
15,18.5,301.85,28.7
15,18.5,301.84,28.69
15,18.5,301.83,28.68
15,18.5,301.82,28.67
15,18.5,301.81,28.66
15,18.5,301.8,28.65
15,18.5,301.79,28.64
15,18.5,301.78,28.63
15,18.5,301.77,28.62
15,18.5,301.76,28.61
15,18.5,301.75,28.6
15,18.5,301.74,28.59
15,18.5,301.73,28.58
15,18.5,301.72,28.57
15,18.5,301.71,28.56
15,18.5,301.7,28.55
15,18.5,301.69,28.54
15,18.5,301.68,28.53
15,18.5,301.67,28.52
15,18.5,301.66,28.51
15,18.5,301.65,28.5
15,18.5,301.64,28.49
15,18.5,301.63,28.48
15,18.5,301.62,28.47
15,18.5,301.61,28.46
15,18.5,301.6,28.45
15,18.5,301.59,28.44
15,18.5,301.58,28.43
15,18.5,301.57,28.42
15,18.5,301.56,28.41
15,18.5,301.55,28.4
15,18.5,301.54,28.39
15,18.5,301.53,28.38
15,18.5,301.52,28.37
15,18.5,301.51,28.36
15,18.5,301.5,28.35
15,18.5,301.49,28.34
15,18.5,301.48,28.33
15,18.5,301.47,28.32
15,18.5,301.46,28.31
15,18.5,301.45,28.3
15,18.5,301.4683333,28.31833333
15,18.5,301.4866667,28.33666667
15,18.5,301.505,28.355
15,18.5,301.5233333,28.37333333
15,18.5,301.5416667,28.39166667
15,18.5,301.56,28.41
15,18.5,301.5783333,28.42833333
15,18.5,301.5966667,28.44666667
15,18.5,301.615,28.465
15,18.5,301.6333333,28.48333333
15,18.5,301.6516667,28.50166667
15,18.5,301.67,28.52
15,18.5,301.6883333,28.53833333
15,18.5,301.7066667,28.55666667
15,18.5,301.725,28.575
15,18.5,301.7433333,28.59333333
15,18.5,301.7616667,28.61166667
15,18.5,301.78,28.63
15,18.5,301.7983333,28.64833333
15,18.5,301.8166667,28.66666667
15,18.5,301.835,28.685
15,18.5,301.8533333,28.70333333
15,18.5,301.8716667,28.72166667
15,18.5,301.89,28.74
15,18.5,301.9083333,28.75833333
15,18.5,301.9266667,28.77666667
15,18.5,301.945,28.795
15,18.5,301.9633333,28.81333333
15,18.5,301.9816667,28.83166667
15,18.5,302,28.85
15,18.5,302.0183333,28.86833333
15,18.5,302.0366667,28.88666667
15,18.5,302.055,28.905
15,18.5,302.0733333,28.92333333
15,18.5,302.0916667,28.94166667
15,18.5,302.11,28.96
15,18.5,302.1283333,28.97833333
15,18.5,302.1466667,28.99666667
15,18.5,302.165,29.015
15,18.5,302.1833333,29.03333333
15,18.5,302.2016667,29.05166667
15,18.5,302.22,29.07
15,18.5,302.2383333,29.08833333
15,18.5,302.2566667,29.10666667
15,18.5,302.275,29.125
15,18.5,302.2933333,29.14333333
15,18.5,302.3116667,29.16166667
15,18.5,302.33,29.18
15,18.5,302.3483333,29.19833333
15,18.5,302.3666667,29.21666667
15,18.5,302.385,29.235
15,18.5,302.4033333,29.25333333
15,18.5,302.4216667,29.27166667
15,18.5,302.44,29.29
15,18.5,302.4583333,29.30833333
15,18.5,302.4766667,29.32666667
15,18.5,302.495,29.345
15,18.5,302.5133333,29.36333333
15,18.5,302.5316667,29.38166667
15,18.5,302.55,29.4
15,20,302.5133333,29.36333333
15,20,302.4766667,29.32666667
15,20,302.44,29.29
15,20,302.4033333,29.25333333
15,20,302.3666667,29.21666667
15,20,302.33,29.18
15,20,302.2933333,29.14333333
15,20,302.2566667,29.10666667
15,20,302.22,29.07
15,20,302.1833333,29.03333333
15,20,302.1466667,28.99666667
15,20,302.11,28.96
15,20,302.0733333,28.92333333
15,20,302.0366667,28.88666667
15,20,302,28.85
15,20,301.9633333,28.81333333
15,20,301.9266667,28.77666667
15,20,301.89,28.74
15,20,301.8533333,28.70333333
15,20,301.8166667,28.66666667
15,20,301.78,28.63
15,20,301.7433333,28.59333333
15,20,301.7066667,28.55666667
15,20,301.67,28.52
15,20,301.6333333,28.48333333
15,20,301.5966667,28.44666667
15,20,301.56,28.41
15,20,301.5233333,28.37333333
15,20,301.4866667,28.33666667
15,20,301.45,28.3
15,20,301.4133333,28.26333333
15,20,301.3766667,28.22666667
15,20,301.34,28.19
15,20,301.3033333,28.15333333
15,20,301.2666667,28.11666667
15,20,301.23,28.08
15,20,301.1933333,28.04333333
15,20,301.1566667,28.00666667
15,20,301.12,27.97
15,20,301.0833333,27.93333333
15,20,301.0466667,27.89666667
15,20,301.01,27.86
15,20,300.9733333,27.82333333
15,20,300.9366667,27.78666667
15,20,300.9,27.75
15,20,300.8633333,27.71333333
15,20,300.8266667,27.67666667
15,20,300.79,27.64
15,20,300.7533333,27.60333333
15,20,300.7166667,27.56666667
15,20,300.68,27.53
15,20,300.6433333,27.49333333
15,20,300.6066667,27.45666667
15,20,300.57,27.42
15,20,300.5333333,27.38333333
15,20,300.4966667,27.34666667
15,20,300.46,27.31
15,20,300.4233333,27.27333333
15,20,300.3866667,27.23666667
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
15,20,300.35,27.2
